keydate,contractnumber,customernumber,companycode,contract_status,contract_substatus,totalarrearamount,totalfeeamount,totalinterestamount,totalcapitalamount,totalotheramount,financetypedescription,postofficecode,FuelType,modeldescription,chassisnumber,plate,contractstartdate,contractenddate,DealerID,newused,substatuscode,terminationdate,numberofdowns,bpname,dpd,netbookvalue,fiscalregistrationcode,retailcorporate,legalentitycode,customernetbookvalue,collectioncaseid,collectioncase_status,lastupdateuser,lastupdatedatetime,primarytaskid,servicecase_status,servicecase_subtask,collectioncase_subtask,contract_flag,bp_flag,LitigationStatus,holddate,BankruptcyStatus,PromiseStatus,ExtAgencyStatus,ExtAgencyName,ExtAgencySubtaskStatus,lastinteractiontype,workqueue,workqueue_entrydate,workqueue_updatedate,servicecasequeue_status,lastrejectcode,lastpaymentinvoice,Task_Status_List,subtaskleadingcase,leadingcase,allocationrange,lastworkeddate,oldestduedate,lastdelinquencyreason,lastdelinquencyreasondate,bucket,ND_FLAG,country,customertotalarrearamount,ND_DATE,foreclosuredate,prior_totalarrearamount,leadingcasestatus,id,languagecode,lastworkeddatesystem,lastworkeddateuser,row_hash
2/23/2025,1375390,331215390,331,ENDED - Ended,800 - Contract Matured,1000,null,null,300,null,Cr�dit Bail Facility,null,DIESEL,Vito Mixto / Tourer Long VITO 119 CDI Mixto Long S,DPGA002-fkwH+E5YKv9Q1uayOnRtjK5pjhhT9TKwRjFJZPb44/Wk,DPGA002-7HdlEzgauq/2e5emHIoPCUQ=,10/17/2018,10/17/2023,331176863,N,800,10/18/2023,null,DPGA002-I2/n4EsFjipO6do+k9wasB0=,null,0,null,C,COMPANY,29995.75,C-FR-PC-26320,Pending-EOC,System,2024-10-09T07:28:11Z,EOC-FR-25321,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-02-24T11:06:50Z,2024-03-02T11:07:13Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range3,2024-02-24T11:06:49Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-02-24T11:06:49Z,null,0b1bc66a019621ae0859f87485766c696e6dfbbd752a4a301d9e0deb9fbc9479
2/23/2025,1387821,331220062,331,ENDED - Ended,820 - Contract Settled,46.07,0,46.07,0,0,LOA Facility,null,DIESEL,Classe C FL (205) Berline 180 d BA AMG Line,DPGA002-nut1IBLzIFv2dPtDrd5WP9zbBpDRfWS+1V+/2C3HmZ3A,DPGA002-JlAIkcK1lHoLk2/0Qpa+HLc=,12/18/2018,1/18/2021,330602502,N,820,12/11/2020,0,DPGA002-4h7fCtfGyIPmsUeq8haLgk0eGFyeF8yMqCtLTF58pHF7,20142,0,null,C,COMPANY,945701.46,C-FR-PC-32019,Pending-D2D,System,2024-10-09T07:28:27Z,D2D-FR-25003,Pending-ExternalAgency,D2D,InterestsFees,null,null,null,null,null,null,Pending-ExternalAgency,MERCIECA MONNET,D2D,Research,FRExternalAgencyWQ,2024-05-06T14:55:36Z,2024-05-06T14:55:36Z,Pending-ExternalAgency,58,XK00042130,Pending-ExternalAgency : D2D,D2D,D2D,Range1,2024-05-06T14:55:36Z,1/1/1970,null,2024-07-01T09:36:09Z,Bucket 7:181+,No,FRANCE,52350.64,null,1/1/1975,null,Pending-ExternalAgency,null,null,2024-05-06T14:55:36Z,null,dbb476d80d08dabc83d896aa3d98e4d2f474ee2d48e4ee9855a95ca84aedc25f
2/23/2025,1395925,331331985,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Location avec option d achat,null,DIESEL,Classe C (12/13) 220 d Sportline 9G-Tro,DPGA002-QWrQ1YNvDSfqO2XLd0hcHLAs+pjeNJwzQ6tzkCKJ5AgT,DPGA002-8N25aNlJLWw0RnxvTvMxV9s=,2/8/2019,3/8/2024,330825204,U,200,null,null,DPGA002-kd/Kyqkdg4LzqDrPsE6g/2g=,null,3299.69,null,R,COMPANY,3299.69,C-FR-PC-26352,Pending-EOC,System,2024-10-09T07:28:12Z,EOC-FR-25352,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-03-09T10:58:06Z,2024-03-16T10:58:25Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range7,2024-03-09T10:58:03Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-03-09T10:58:03Z,null,853daf43b73c35c61f1299f98349a15ec05226c76fc71c9c26eeab37079d06fd
2/23/2025,1397995,331026780,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit Bail Facility,null,DIESEL,Sprinter Fourgon 314 Fourgon toit sur�lev� 37 3T5,DPGA002-dDPRPSeafEm+YrIU7tUEOgEWTCXzbPGMx3FhT7ApfEpX,DPGA002-Pk/bhvU7i1AkWUp70QxbNR4=,2/25/2019,2/25/2024,330601577,N,200,null,null,DPGA002-gM3t6jusUMKnIMW68cEmjhM=,null,8067.32,null,R,COMPANY,176842.19,C-FR-PC-27063,Pending-EOC,System,2024-10-09T07:28:14Z,EOC-FR-27063,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-02-26T11:01:01Z,2024-03-04T11:01:07Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range6,2024-02-26T11:00:58Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-02-26T11:00:58Z,null,868f0dc89636af54398d2d7d9cfb89f53b71311742f4ae2e1df696b21b79d4d6
2/23/2025,1399077,331070082,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit,null,DIESEL,Classe E (213) Break 220 d BA Ligne Fascination,DPGA002-8A4TalixsRad7FDRm0j1BEzwy7HCSd+ZAJBHi4OMQQ+1,DPGA002-2JM4vaQZYQA0hTT8O+lejFk=,3/4/2019,6/4/2024,330865031,N,200,null,null,DPGA002-Aa8V6PgZ4fwkdpJ6UzQcaz9Gqmry2BeFrtZg5qsfRQLB,null,4291.7,null,null,OTHERS,null,C-FR-PC-51008,Pending-EOC,System,2024-10-09T07:28:56Z,EOC-FR-51006,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-06-05T12:25:53Z,2024-06-12T12:26:09Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,null,2024-06-05T12:25:42Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-06-05T12:25:42Z,null,ae9faf925b6b4407b11b093462730cfced6eccda0692c62cd0fe1c7480d3cc98
2/23/2025,1402088,331248427,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit,null,DIESEL,Classe A (07/15) 200 d Sensation 4M 7G-DCT,DPGA002-aIy/G+PQTBo3nAMn64Tw18gs+pjeNJwzQ6tzkCKJ5AgT,DPGA002-ebkHHigbMVvfNEROFkgJ++c=,3/22/2019,3/22/2024,331241016,U,200,null,null,DPGA002-u2bcxgmvVI5Ez7wxhKuXOLE=,null,221.85,171248COLAU,R,PRIVATE INDIVIDUAL,221.85,C-FR-PC-29069,Pending-EOC,System,2024-10-09T07:28:18Z,EOC-FR-29067,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-03-23T10:58:02Z,2024-03-30T10:58:12Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range3,2024-03-23T10:57:57Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-03-23T10:57:57Z,null,b4f7b80c2594391513fe36388fbec4d6f6bf1276bd941136dd4bd61584e84faa
2/23/2025,1402874,331338231,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit Bail Facility,null,DIESEL,"Sprinter Fourgon SPRINTER VS30 311 Fourgon 39 3,5t",DPGA002-CSnLe5OZw+LdrlSWIc7Gp29pjhhT9TKwRjFJZPb44/Wk,DPGA002-d9efTZi5Xtg1ca7/TSoHcgo=,3/27/2019,3/27/2024,330602127,N,200,null,null,DPGA002-fJwWez/ZMwScsXhX9qMjL5U=,null,859.03,null,R,COMPANY,11181.22,C-FR-PC-32070,Pending-EOC,System,2024-10-09T07:28:28Z,EOC-FR-33023,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-03-28T10:59:13Z,2024-04-04T10:59:15Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range2,2024-03-28T10:59:09Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-03-28T10:59:09Z,null,d2723a125d2e5fdb2c2f593568ff61a323e8c5a44da77b86a4e9334f74ef6d2b
2/23/2025,1406293,331210592,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit Bail,null,DIESEL,Vito Mixto / Tourer Long VITO 111 CDI Mixto Long P,DPGA002-8Mg8iQ9Y1bM7p8mV35TJ5AI1WqAo29dMvZGmNWpAc3bR,DPGA002-6vBxfJT8YQGFZgIS0M1qK7w=,4/23/2019,4/23/2024,330797703,N,200,null,null,DPGA002-VjefItDCdPfWR3YJzi1zHDTvW8UYulPiR0bqqJCodhdd,null,989,null,R,COMPANY,1978,C-FR-PC-41344,Pending-EOC,System,2024-10-09T07:28:40Z,EOC-FR-41358,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-05-04T08:07:48Z,2024-05-11T08:07:59Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range5,2024-05-04T08:07:37Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-05-04T08:07:37Z,null,39fefeda8b59723751c226d0e7e92513b3d3a202b923e4ac6cc3faaff28eb4ae
2/23/2025,1407266,331342331,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Location avec option d achat,null,DIESEL,Classe C (12/13) 200 d 2.2 Sportline 7G-Tro+,DPGA002-Ww1N1zc3YdDymklQYP2+icPwy7HCSd+ZAJBHi4OMQQ+1,DPGA002-77LdB8rnT8PQh5WU2KYJ/bI=,4/26/2019,8/26/2024,330602527,U,200,null,null,DPGA002-r2ogWD6zcodSDdkDOXpVxLyU99tCXq7nUR4rlLhOog1cumNPd0RPGnV1ETOKZAeXxA==,null,5475.67,270766UETTW,R,PRIVATE INDIVIDUAL,5475.67,C-FR-PC-65233,Pending-EOC,System,2024-10-09T07:29:37Z,EOC-FR-65233,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-08-27T12:29:22Z,2024-09-03T12:29:51Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range3,2024-08-27T12:29:16Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-08-27T12:29:16Z,null,14170b04657690be29659afff7c310a75d4821c70c434f85ec7d0f1b4b23f7df
2/23/2025,1409584,331317259,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit Bail,null,DIESEL,Sprinter Chassis Cabine SPRINTER VS30 514 Ch�ssis ,DPGA002-BkbZihzY9KGPfJYs1NWMP0s1WqAo29dMvZGmNWpAc3bR,DPGA002-sv8rokciGHlgBQo20Tv7W58=,4/25/2019,4/25/2024,330602498,N,200,null,null,DPGA002-Y7MPcrtuvj2yNHyjvCvlMIZKvtWB5ruxhmn1ZYI9s9W6Oeuo+wQ274XOe1K4b61B2w==,null,1816.83,null,R,COMPANY,12490.57,C-FR-PC-41163,Pending-EOC,System,2024-10-09T07:28:34Z,EOC-FR-41176,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-05-04T07:32:35Z,2024-05-11T07:32:47Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range2,2024-05-04T07:32:25Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-05-04T07:32:25Z,null,fda1a29e41eaa0f642f4e2004eb4588e45fac2cfd93ba23c2468b4068b5f99a3
2/23/2025,1411038,330993050,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit Bail,null,DIESEL,Vito Fourgon Fourgon VITO 114 CDI Fourgon Compact ,DPGA002-GRG/Wvo2hMpoifK4aaBFv9hVhfKWiv5yGf77ZlZgQGfQ,DPGA002-IfYy65tWxegEY1HKBat4z8E=,5/22/2019,5/22/2024,330600202,N,200,null,null,DPGA002-y4E5TXapWLxc2ciBqvhaQo1L6lqtNASSCGzx4ZVqvC3+,null,1341.9,null,R,COMPANY,1341.9,C-FR-PC-47110,Pending-EOC,System,2024-10-09T07:28:52Z,EOC-FR-46112,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-05-23T12:27:17Z,2024-05-30T12:27:43Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range1,2024-05-23T12:27:06Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-05-23T12:27:06Z,null,9b8ec25ac6c466aeb5f8e71a88ddab1239a9f375ee2eb10a0a4170d1fc8e0aa4
2/23/2025,1411612,331069137,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit Bail Facility,null,DIESEL,"Sprinter Fourgon SPRINTER VS30 316 Fourgon 37 3,5t",DPGA002-WbruZuUG75X4X0j+DrLdpQQWTCXzbPGMx3FhT7ApfEpX,DPGA002-LchWawBEU1Ksnteg1+hjxNg=,5/24/2019,5/24/2024,330601995,N,200,null,null,DPGA002-jS+FfV7ofB9NbHkyMgo7Z7uj6Wv8w3N00aOuD/Uj2BpQ,null,6505.33,null,R,COMPANY,108457.25,C-FR-PC-46159,Pending-EOC,System,2024-10-09T07:28:47Z,EOC-FR-47139,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-05-25T12:30:25Z,2024-06-01T12:30:38Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range1,2024-05-25T12:30:14Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-05-25T12:30:14Z,null,4d6e730a99b9a5a5912ec06ffd2ae28880230a985946bb9d0b59e215c1ebe2e4
2/23/2025,1413770,331336187,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit Bail,null,DIESEL,MB Tracteur Actros 1845,DPGA002-sBH1bJuS8uPFGbdd4UJV5FbbBpDRfWS+1V+/2C3HmZ3A,DPGA002-wj/04bmvbXaUolTn3dsECjI=,6/10/2019,9/10/2024,330601958,N,200,null,null,DPGA002-3bKcT9SpBbYbmhOqSSV0oaU=,null,11138.56,null,C,COMPANY,105504.4,C-FR-PC-69041,Pending-EOC,System,2024-10-09T07:29:40Z,EOC-FR-69042,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-09-11T12:29:00Z,2024-09-18T12:29:01Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range2,2024-09-11T12:28:52Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-09-11T12:28:52Z,null,810ec311af711bb925e3e5333d03b80444acd51e1d42761591c3c2c657be99b7
2/23/2025,1415326,331346794,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit Bail Facility,null,DIESEL,Vito Mixto / Tourer Fourgon VITO 119 CDI Mixto Com,DPGA002-FSKW5JIF1ria72TqZ52Dvlgs+pjeNJwzQ6tzkCKJ5AgT,DPGA002-b2dQMUmqv1C05r4NB5SZVBA=,6/17/2019,6/17/2024,330601992,N,200,null,null,DPGA002-5eoV7ELAIWFuffztTGCfSsE=,null,18902.54,null,R,COMPANY,21855.24,C-FR-PC-52043,Pending-EOC,System,2024-10-09T07:28:57Z,EOC-FR-52041,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-06-18T12:25:25Z,2024-06-25T12:25:45Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range6,2024-06-18T12:25:18Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-06-18T12:25:18Z,null,21870c871d015ec1ee867ce565364d7ede0bd32c86276143b4da57a7511c2f43
2/23/2025,1416381,331350428,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,DIESEL,Vito /  Class V  /  Marco Polo LG V 300 d LG AVANT,DPGA002-QapGdUKZy8TTDr/oX0WrxPYWTCXzbPGMx3FhT7ApfEpX,DPGA002-fFKJGrMtv4hFBOsxnXVeers=,6/25/2019,6/25/2024,330789009,N,200,null,null,DPGA002-sCr7j7C27+TYSQtELgFccz0=,null,23183.7,null,R,COMPANY,23183.7,C-FR-PC-55204,Pending-EOC,System,2024-10-09T07:29:05Z,EOC-FR-57200,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-06-26T12:30:49Z,2024-07-03T12:31:09Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range3,2024-06-26T12:30:43Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-06-26T12:30:43Z,null,f5355115c92aa2b9cffbbb98c3426194576f19dd778aca54558273e3ec9771bf
2/23/2025,1417870,331350990,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit Bail Facility,null,DIESEL,Vito Fourgon Fourgon VITO 109 CDI Fourgon Compact ,DPGA002-ThE1z8BZQdybfVAqjFNpW2tpjhhT9TKwRjFJZPb44/Wk,DPGA002-Uw3hNjTCV2sg/JibuGNNnK4=,7/2/2019,7/2/2024,330811272,N,200,null,null,DPGA002-p4atbUJYOD7PPXX3FQgyBNw=,null,6850.19,null,R,COMPANY,6850.19,C-FR-PC-58009,Pending-EOC,System,2024-10-09T07:29:10Z,EOC-FR-58009,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-07-03T12:25:38Z,2024-07-10T12:25:48Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range7,2024-07-03T12:25:32Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-07-03T12:25:32Z,null,1637f6d62183f6eb7f93614e1452d0e2f18fd0fab438231f27d9b36bf2daa014
2/23/2025,1421096,331354583,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Location avec option d achat,null,DIESEL,Classe E (01/16) 350 d 258ch Sportline 9GTro,DPGA002-xVpUCpxKGrH0xRmNS8UUCuhVhfKWiv5yGf77ZlZgQGfQ,DPGA002-P1pZZYmsr94L2hruIVWbDP0=,7/19/2019,8/19/2024,330601981,U,200,null,null,DPGA002-RQHo/1HF67mHQd98El4mLqg=,null,4403.13,300888CLUS,R,PRIVATE INDIVIDUAL,4403.13,C-FR-PC-64003,Pending-EOC,System,2024-10-09T07:29:30Z,EOC-FR-64003,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-08-20T12:26:13Z,2024-08-27T12:26:13Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range5,2024-08-20T12:26:05Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-08-20T12:26:05Z,null,4b73286e3c664b33a6835956485b3824da5cc5be18816d145d029cb6f7a2f4ee
2/23/2025,1421753,331355116,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit,null,DIESEL,Classe A (07/15) 180 d Intuition,DPGA002-SqeRQdRsRERfWBvcSfEnrq/wy7HCSd+ZAJBHi4OMQQ+1,DPGA002-qs7wg5am5w+iS/CIoX4HrUc=,7/26/2019,7/26/2024,331137953,U,200,null,null,DPGA002-mYPytfbNUOX+exoR+j/n0Ww=,null,1547.45,060880TASSI,R,PRIVATE INDIVIDUAL,1547.45,C-FR-PC-61189,Pending-EOC,System,2024-10-09T07:29:28Z,EOC-FR-61189,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-07-27T12:27:51Z,2024-08-03T12:28:05Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range1,2024-07-27T12:27:45Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-07-27T12:27:45Z,null,0ebf0dd7c5c225cf698080608b3e6b013224f558365766891ea83d9d5f1a73b6
2/23/2025,1423150,331356479,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit,null,DIESEL,Classe C (12/13) 180 BlueTEC Executive 7G-Tro+,DPGA002-RAVmt3iqub9Np6BYEtJtvdH6PGV+MAkenuoNLsO8lA8O,DPGA002-5BG1yUNfky71cJyecP681WQ=,8/6/2019,8/6/2024,331288087,U,200,null,null,DPGA002-8z8cLeRPF0cziKc6KOGd1xCD/WkaUlKX61TTWPcY+Q12,null,551.59,061276WARTN,R,PRIVATE INDIVIDUAL,551.59,C-FR-PC-60126,Pending-EOC,System,2024-10-09T07:29:23Z,EOC-FR-60127,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-08-07T12:25:25Z,2024-08-14T12:25:37Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range4,2024-08-07T12:25:18Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-08-07T12:25:18Z,null,809a9fa43a6c1eac9aabc8415a7aa33bc47d811ce3db6ad8ba81a951ad5a8c23
2/23/2025,1425766,331358446,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit,null,DIESEL,Classe B (09/14) 200 d Sport Edition 7G-DCT,DPGA002-bmP6aVuZB53juzft2QbRLjjbBpDRfWS+1V+/2C3HmZ3A,DPGA002-cbqilUwapzpidbes4ZA/Jzw=,8/28/2019,8/28/2024,331088105,U,200,null,null,DPGA002-4HWzXqMcfy4B4cuNFoJkgiU9b+IoQJblogiPlR34iNE2,null,670.19,160265ROSSI,R,PRIVATE INDIVIDUAL,670.19,C-FR-PC-67049,Pending-EOC,System,2024-10-09T07:29:38Z,EOC-FR-67049,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-08-29T12:25:12Z,2024-09-05T12:25:15Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range4,2024-08-29T12:25:02Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-08-29T12:25:02Z,null,f5aa39f7833d44f464c441e801af01852c0c58556530573899483937adba9274
2/23/2025,1428105,331360764,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit Bail Facility,null,DIESEL,"Sprinter Fourgon SPRINTER VS30 214 Fourgon 39 3,0t",DPGA002-WkSlK2kakJs0XhDE0Dzy9aEs+pjeNJwzQ6tzkCKJ5AgT,DPGA002-sWDKyqCLxF6OkT2EMiisJy8=,9/18/2019,9/18/2024,330600883,N,200,null,null,DPGA002-I2/n4EsFjipO6do+k9wasB0=,null,11248.13,null,R,COMPANY,131105.47,C-FR-PC-69087,Pending-EOC,System,2024-10-09T07:29:41Z,EOC-FR-69089,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-09-19T12:26:20Z,2024-09-26T12:26:35Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range6,2024-09-19T12:26:14Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-09-19T12:26:14Z,null,0b1bc66a019621ae0859f87485766c696e6dfbbd752a4a301d9e0deb9fbc9479
2/23/2025,1429341,331361880,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit,null,DIESEL,GLC (06/15) 220 d Sportline 170 4Matic 9G-Tro,DPGA002-i2mqbDvYoCop9N3pOUExaQA1WqAo29dMvZGmNWpAc3bR,DPGA002-00EHZR15W2wP9t8ETeBi8Qs=,9/26/2019,9/26/2024,331288087,U,200,null,null,DPGA002-f471wqmyeIq+teRkm/7xmQJhGR8jd4VLoLdAFg8EHU4n,null,1264.06,100253LAHOU,R,PRIVATE INDIVIDUAL,1264.06,C-FR-PC-73014,Pending-EOC,System,2024-10-09T07:29:48Z,EOC-FR-73014,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-09-27T12:26:47Z,2024-10-04T12:26:54Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range7,2024-09-27T12:26:42Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-09-27T12:26:42Z,null,f1e9bd5d2bf609cbeb1644a0f504de11a1a2450ac8ee8d8bfb65e246ee77f0af
